"DATE","TIME PERIOD","All euro area yield curve - 10-year spot rate (YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_10Y)","All euro area yield curve - 1-year spot rate (YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_1Y)","All euro area yield curve - 20-year spot rate (YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_20Y)","All euro area yield curve - 2-year spot rate (YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_2Y)","All euro area yield curve - 30-year spot rate (YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_30Y)","All euro area yield curve - 3-month spot rate (YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_3M)","All euro area yield curve - 3-year spot rate (YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_3Y)","All euro area yield curve - 5-year spot rate (YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_5Y)","All euro area yield curve - 6-month spot rate (YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_6M)","All euro area yield curve - 7-year spot rate (YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_7Y)"
"2007-03-27","27 Mar 2007","4.033206","3.905893","4.248968","3.920172","4.341971","3.699632","3.897730","3.896101","3.810196","3.941288"
"2007-03-28","28 Mar 2007","4.049414","3.907279","4.268590","3.923462","4.362055","3.702139","3.903057","3.905402","3.811600","3.954012"
"2007-03-29","29 Mar 2007","4.060971","3.921144","4.275318","3.942636","4.368146","3.716658","3.924354","3.925112","3.824072","3.970081"
"2007-03-30","30 Mar 2007","4.062165","3.930689","4.274417","3.955978","4.368396","3.718306","3.937916","3.935013","3.829152","3.975624"
"2007-04-02","02 Apr 2007","4.069809","3.949909","4.276878","3.976175","4.369495","3.713090","3.956271","3.949802","3.838241","3.987107"
"2007-04-03","03 Apr 2007","4.096631","3.952918","4.309767","3.986679","4.404785","3.722902","3.971682","3.970129","3.841680","4.010495"
"2007-04-04","04 Apr 2007","4.083415","3.945008","4.307642","3.969877","4.406747","3.731229","3.950897","3.948370","3.842693","3.991675"
"2007-04-05","05 Apr 2007","4.091481","3.947933","4.312679","3.974704","4.410346","3.740222","3.957877","3.957211","3.847778","4.000630"
"2007-04-10","10 Apr 2007","4.133882","3.975063","4.350706","4.015409","4.447366","3.742824","4.003426","4.004236","3.860669","4.046000"
"2007-04-11","11 Apr 2007","4.144570","3.985681","4.362536","4.027018","4.460369","3.756146","4.015631","4.016108","3.872141","4.057177"
"2007-04-12","12 Apr 2007","4.181186","3.996596","4.404151","4.046625","4.503691","3.761075","4.040292","4.046107","3.878208","4.090440"
"2007-04-13","13 Apr 2007","4.216794","4.004436","4.438491","4.059361","4.534755","3.761095","4.057543","4.071580","3.881930","4.121748"
"2007-04-16","16 Apr 2007","4.212845","4.005636","4.433044","4.061339","4.529269","3.755584","4.058878","4.071079","3.880060","4.119541"
"2007-04-17","17 Apr 2007","4.194946","4.000405","4.417190","4.052144","4.515291","3.758596","4.047243","4.056040","3.879167","4.102584"
"2007-04-18","18 Apr 2007","4.158970","4.001391","4.376071","4.047372","4.475079","3.759105","4.036877","4.035669","3.881249","4.074201"
"2007-04-19","19 Apr 2007","4.180881","4.007978","4.395967","4.060589","4.494315","3.772934","4.055084","4.057707","3.889153","4.096787"
"2007-04-20","20 Apr 2007","4.208717","4.017928","4.414644","4.075176","4.506489","3.771822","4.073539","4.082292","3.893767","4.124399"
"2007-04-23","23 Apr 2007","4.194062","4.009924","4.390008","4.068325","4.478765","3.780815","4.069004","4.077256","3.892747","4.115670"
"2007-04-24","24 Apr 2007","4.168357","4.003961","4.363802","4.054581","4.453011","3.787201","4.051256","4.055310","3.893982","4.091537"
"2007-04-25","25 Apr 2007","4.185263","4.013877","4.378947","4.070445","4.467485","3.777113","4.068624","4.073299","3.893888","4.109236"
"2007-04-26","26 Apr 2007","4.193571","4.025806","4.391411","4.079945","4.481609","3.783298","4.075921","4.079245","3.904003","4.115773"
"2007-04-27","27 Apr 2007","4.223735","4.036776","4.416490","4.102011","4.505252","3.795661","4.104913","4.112556","3.912616","4.148541"
"2007-04-30","30 Apr 2007","4.170781","4.025674","4.372889","4.073511","4.467490","3.804821","4.065652","4.062617","3.914061","4.095169"
"2007-05-02","02 May 2007","4.201491","4.040986","4.405076","4.099095","4.501559","3.808294","4.095564","4.094395","3.921462","4.126529"
"2007-05-03","03 May 2007","4.225376","4.055058","4.434827","4.116106","4.532342","3.790511","4.111284","4.110917","3.921207","4.146055"
"2007-05-04","04 May 2007","4.190979","4.034366","4.398347","4.085116","4.493925","3.801362","4.077403","4.075941","3.916498","4.111392"
"2007-05-07","07 May 2007","4.221073","4.056627","4.397576","4.117872","4.477970","3.796857","4.116090","4.119079","3.925463","4.151620"
"2007-05-08","08 May 2007","4.191887","4.046391","4.400794","4.100555","4.499952","3.804207","4.091698","4.084966","3.923217","4.115883"
"2007-05-09","09 May 2007","4.218481","4.055230","4.418086","4.111131","4.509594","3.802600","4.105406","4.105786","3.927996","4.141031"
"2007-05-10","10 May 2007","4.218456","4.052281","4.417118","4.106473","4.507944","3.820508","4.102360","4.104786","3.934444","4.140805"
"2007-05-11","11 May 2007","4.187630","4.041510","4.392288","4.085985","4.486474","3.823092","4.076513","4.074114","3.931690","4.108999"
"2007-05-14","14 May 2007","4.263055","4.069160","4.462389","4.139985","4.554856","3.823332","4.143763","4.150437","3.940792","4.186357"
"2007-05-15","15 May 2007","4.288477","4.093457","4.485183","4.168725","4.576142","3.820189","4.171768","4.177245","3.952032","4.212589"
"2007-05-16","16 May 2007","4.307716","4.123657","4.498717","4.201593","4.587178","3.808095","4.201041","4.202018","3.963375","4.234746"
"2007-05-17","17 May 2007","4.300734","4.131844","4.485784","4.205956","4.571883","3.810076","4.202627","4.200549","3.970145","4.230884"
"2007-05-18","18 May 2007","4.308591","4.137365","4.493107","4.212358","4.578799","3.812637","4.209502","4.208044","3.974262","4.238667"
"2007-05-21","21 May 2007","4.325895","4.146489","4.514261","4.223487","4.601155","3.814582","4.221266","4.221230","3.979805","4.253602"
"2007-05-22","22 May 2007","4.329544","4.146154","4.515694","4.226680","4.602175","3.823809","4.226775","4.227375","3.982259","4.258822"
"2007-05-23","23 May 2007","4.338040","4.165056","4.518192","4.253180","4.603014","3.830223","4.251811","4.245642","3.992290","4.272079"
"2007-05-24","24 May 2007","4.359227","4.159006","4.541923","4.253888","4.627240","3.844875","4.259861","4.260932","3.993642","4.290671"
"2007-05-25","25 May 2007","4.361210","4.171839","4.540680","4.267147","4.625347","3.843385","4.270834","4.268234","3.999973","4.295353"
"2007-05-28","28 May 2007","4.365875","4.178851","4.544139","4.270542","4.628239","3.875111","4.275083","4.273345","4.018695","4.300427"
"2007-05-29","29 May 2007","4.377341","4.190249","4.550750","4.291989","4.633812","3.845934","4.296530","4.291652","4.009619","4.315585"
"2007-05-30","30 May 2007","4.381828","4.190084","4.559376","4.292126","4.644075","3.848646","4.297081","4.292980","4.010566","4.318098"
"2007-05-31","31 May 2007","4.404033","4.207933","4.571762","4.320268","4.652788","3.854610","4.328634","4.323647","4.020345","4.345420"
"2007-06-01","01 Jun 2007","4.424028","4.225752","4.595303","4.342369","4.678134","3.848951","4.349629","4.342858","4.026587","4.364475"
"2007-06-04","04 Jun 2007","4.432626","4.225193","4.605882","4.353937","4.684910","3.855949","4.362375","4.349004","4.024661","4.369546"
"2007-06-05","05 Jun 2007","4.455536","4.228256","4.625519","4.363394","4.702298","3.858977","4.377282","4.369602","4.026528","4.392131"
"2007-06-06","06 Jun 2007","4.457501","4.213481","4.636259","4.343255","4.715522","3.865764","4.359260","4.358769","4.023095","4.387491"
"2007-06-07","07 Jun 2007","4.508308","4.232131","4.691534","4.371397","4.772269","3.878661","4.394473","4.401983","4.037340","4.434818"
"2007-06-08","08 Jun 2007","4.548621","4.226089","4.744800","4.371442","4.830101","3.883288","4.403681","4.424843","4.035405","4.466431"
"2007-06-11","11 Jun 2007","4.541254","4.224248","4.734505","4.369829","4.818985","3.883137","4.402007","4.421618","4.034236","4.461278"
"2007-06-12","12 Jun 2007","4.594712","4.246521","4.788771","4.408674","4.874178","3.887279","4.449486","4.474645","4.044775","4.514937"
"2007-06-13","13 Jun 2007","4.634630","4.253135","4.830946","4.428352","4.917500","3.886294","4.478059","4.510923","4.045385","4.553534"
"2007-06-14","14 Jun 2007","4.611306","4.238848","4.817222","4.401156","4.906997","3.890676","4.445765","4.478299","4.042425","4.524536"
"2007-06-15","15 Jun 2007","4.655184","4.253006","4.871736","4.423225","4.965850","3.893296","4.472532","4.511467","4.049773","4.562614"
"2007-06-18","18 Jun 2007","4.655118","4.251028","4.879038","4.418324","4.976121","3.893671","4.466223","4.505590","4.049486","4.558925"
"2007-06-19","19 Jun 2007","4.612697","4.226804","4.837059","4.379311","4.933399","3.899912","4.422681","4.460821","4.042442","4.515109"
"2007-06-20","20 Jun 2007","4.640302","4.256747","4.844758","4.429900","4.933897","3.891001","4.477861","4.510070","4.049791","4.554810"
"2007-06-21","21 Jun 2007","4.626546","4.246456","4.815118","4.406176","4.893203","3.900270","4.451360","4.489409","4.051724","4.539811"
"2007-06-22","22 Jun 2007","4.657915","4.254872","4.851278","4.420493","4.931023","3.901910","4.469855","4.513615","4.055972","4.567699"
"2007-06-25","25 Jun 2007","4.602436","4.233477","4.790677","4.376261","4.866596","3.906000","4.415252","4.455447","4.051188","4.511206"
"2007-06-26","26 Jun 2007","4.596923","4.238314","4.784319","4.378880","4.860395","3.914534","4.416274","4.453667","4.058099","4.507371"
"2007-06-27","27 Jun 2007","4.539292","4.229713","4.731805","4.356222","4.811757","3.910790","4.381533","4.404542","4.054166","4.452054"
"2007-06-28","28 Jun 2007","4.557639","4.249236","4.741140","4.384826","4.817952","3.913309","4.412276","4.432815","4.063813","4.476009"
"2007-06-29","29 Jun 2007","4.553456","4.262703","4.735595","4.396084","4.812440","3.917951","4.419202","4.433863","4.073485","4.474026"
"2007-07-02","02 Jul 2007","4.532933","4.268389","4.707562","4.384628","4.778927","3.903112","4.396035","4.408319","4.074129","4.451899"
"2007-07-03","03 Jul 2007","4.536773","4.254859","4.714051","4.373112","4.786284","3.908735","4.389596","4.407535","4.068924","4.453657"
"2007-07-04","04 Jul 2007","4.591169","4.280501","4.764990","4.419828","4.836612","3.907090","4.445379","4.466730","4.077460","4.511064"
"2007-07-05","05 Jul 2007","4.637639","4.301447","4.811621","4.451316","4.883152","3.917727","4.483214","4.510300","4.091580","4.556623"
"2007-07-06","06 Jul 2007","4.675796","4.317419","4.833480","4.483857","4.897980","3.922591","4.525411","4.557598","4.099007","4.601470"
"2007-07-09","09 Jul 2007","4.666663","4.306687","4.827549","4.467949","4.892887","3.924529","4.508974","4.543321","4.095306","4.589670"
"2007-07-10","10 Jul 2007","4.601267","4.288561","4.772852","4.426824","4.842936","3.918913","4.452763","4.475591","4.087532","4.520906"
"2007-07-11","11 Jul 2007","4.567087","4.283260","4.749462","4.398304","4.826619","3.918291","4.415966","4.438546","4.091482","4.485003"
"2007-07-12","12 Jul 2007","4.615968","4.307707","4.796937","4.446872","4.875645","3.919957","4.473345","4.495874","4.099273","4.538173"
"2007-07-13","13 Jul 2007","4.610165","4.312133","4.783229","4.452524","4.859454","3.938020","4.480028","4.499674","4.109181","4.537665"
"2007-07-16","16 Jul 2007","4.600488","4.299871","4.775127","4.445873","4.853363","3.936791","4.476561","4.494680","4.100210","4.529877"
"2007-07-17","17 Jul 2007","4.600080","4.305716","4.768677","4.454347","4.844649","3.936478","4.484903","4.500534","4.102537","4.532948"
"2007-07-18","18 Jul 2007","4.595950","4.310967","4.766746","4.457055","4.843490","3.927167","4.483299","4.495560","4.101667","4.527862"
"2007-07-19","19 Jul 2007","4.584550","4.318224","4.747072","4.459505","4.820554","3.952351","4.484137","4.492646","4.117915","4.521122"
"2007-07-20","20 Jul 2007","4.483599","4.290975","4.637076","4.391404","4.700776","3.965219","4.392845","4.387099","4.117130","4.416770"
"2007-07-23","23 Jul 2007","4.462614","4.285865","4.630186","4.380433","4.701625","3.969133","4.377430","4.365632","4.117067","4.393471"
"2007-07-24","24 Jul 2007","4.461078","4.281375","4.631451","4.373878","4.704386","3.988310","4.373272","4.363310","4.123830","4.391346"
"2007-07-25","25 Jul 2007","4.453919","4.273174","4.624367","4.363424","4.697309","3.996873","4.364316","4.355916","4.123847","4.384163"
"2007-07-26","26 Jul 2007","4.415293","4.243027","4.594920","4.309059","4.668522","3.991654","4.300829","4.296259","4.110653","4.334576"
"2007-07-27","27 Jul 2007","4.408173","4.231820","4.583466","4.275945","4.654875","3.969458","4.267043","4.278301","4.103954","4.325203"
"2007-07-30","30 Jul 2007","4.402385","4.214512","4.582857","4.258405","4.655984","3.976844","4.251721","4.266211","4.096929","4.315976"
"2007-07-31","31 Jul 2007","4.434363","4.240718","4.604704","4.299367","4.674667","3.984455","4.297380","4.310147","4.110861","4.354798"
"2007-08-01","01 Aug 2007","4.409463","4.225189","4.586934","4.284747","4.662415","3.979556","4.282543","4.290793","4.099396","4.331556"
"2007-08-02","02 Aug 2007","4.442941","4.261083","4.604080","4.325125","4.672151","3.979403","4.323791","4.332794","4.119431","4.371189"
"2007-08-03","03 Aug 2007","4.401977","4.230799","4.573657","4.282435","4.645620","4.001526","4.277361","4.284369","4.114036","4.325018"
"2007-08-06","06 Aug 2007","4.398385","4.213467","4.575425","4.268387","4.649563","3.983375","4.265695","4.275687","4.095605","4.318599"
"2007-08-07","07 Aug 2007","4.416764","4.230149","4.587978","4.292752","4.660587","3.994163","4.292939","4.301779","4.107631","4.341331"
"2007-08-08","08 Aug 2007","4.473639","4.269254","4.640819","4.359235","4.714746","4.013360","4.369222","4.374498","4.130561","4.405939"
"2007-08-09","09 Aug 2007","4.430199","4.213326","4.608339","4.275934","4.681544","4.017250","4.282437","4.300539","4.108545","4.347245"
"2007-08-10","10 Aug 2007","4.426498","4.144746","4.627358","4.209833","4.708647","3.987397","4.229186","4.268000","4.057886","4.328765"
"2007-08-13","13 Aug 2007","4.441893","4.154002","4.641414","4.218246","4.721390","3.999950","4.238515","4.280166","4.068967","4.342977"
"2007-08-14","14 Aug 2007","4.462106","4.168288","4.662308","4.240856","4.743305","3.997630","4.263079","4.303537","4.073733","4.364533"
"2007-08-15","15 Aug 2007","4.404240","4.085919","4.618521","4.129623","4.700697","3.992546","4.151729","4.210219","4.033890","4.289204"
"2007-08-16","16 Aug 2007","4.358248","3.991317","4.591919","3.996352","4.677680","3.991854","4.020434","4.111265","3.992402","4.218895"
"2007-08-17","17 Aug 2007","4.360018","3.941463","4.620560","3.961181","4.719680","3.936942","3.997251","4.099907","3.937728","4.212724"
"2007-08-20","20 Aug 2007","4.380020","3.951198","4.658384","3.977514","4.766346","3.932641","4.014311","4.115108","3.939394","4.228166"
"2007-08-21","21 Aug 2007","4.341576","3.877063","4.634791","3.875273","4.741484","3.891035","3.904250","4.023046","3.886486","4.163154"
"2007-08-22","22 Aug 2007","4.379140","3.993246","4.644782","4.033984","4.746238","3.910445","4.059761","4.135144","3.947092","4.235242"
"2007-08-23","23 Aug 2007","4.382869","4.028277","4.634400","4.036594","4.726413","3.977790","4.048340","4.125259","4.003876","4.234324"
"2007-08-24","24 Aug 2007","4.349226","4.006363","4.604846","4.026925","4.700074","3.924146","4.037318","4.103396","3.964151","4.204641"
"2007-08-27","27 Aug 2007","4.367025","4.038125","4.612415","4.072425","4.704887","3.928996","4.084055","4.140958","3.980187","4.232181"
"2007-08-28","28 Aug 2007","4.350005","3.984207","4.618857","4.020072","4.723853","3.916861","4.044476","4.115248","3.946242","4.210086"
"2007-08-29","29 Aug 2007","4.322318","3.968506","4.603198","3.991981","4.710472","3.890108","4.004019","4.069231","3.927360","4.171126"
"2007-08-30","30 Aug 2007","4.348705","3.981637","4.625026","4.011660","4.730245","3.897012","4.027889","4.096638","3.936401","4.198873"
"2007-08-31","31 Aug 2007","4.395376","3.999630","4.653324","4.061323","4.752882","3.881500","4.093219","4.165468","3.932570","4.258792"
"2007-09-03","03 Sep 2007","4.375018","4.003688","4.642764","4.056086","4.747107","3.891671","4.080560","4.144897","3.941018","4.236423"
"2007-09-04","04 Sep 2007","4.359197","3.998891","4.634922","4.039886","4.742390","3.903939","4.059675","4.122798","3.946456","4.216557"
"2007-09-05","05 Sep 2007","4.347377","3.988310","4.614712","4.021789","4.721298","3.938046","4.048784","4.120802","3.959097","4.212268"
"2007-09-06","06 Sep 2007","4.341198","3.964915","4.619626","3.992771","4.729760","3.926710","4.020153","4.098942","3.942694","4.197861"
"2007-09-07","07 Sep 2007","4.314492","3.915971","4.591724","3.922282","4.697900","3.926769","3.950400","4.047136","3.921822","4.161085"
"2007-09-10","10 Sep 2007","4.256326","3.893774","4.553201","3.884307","4.669135","3.920117","3.901440","3.986907","3.909606","4.098640"
"2007-09-11","11 Sep 2007","4.242711","3.918234","4.545456","3.904220","4.662472","3.922693","3.908032","3.975469","3.923723","4.082779"
"2007-09-12","12 Sep 2007","4.262898","3.935683","4.560694","3.937054","4.676977","3.912748","3.944541","4.007836","3.925070","4.108985"
"2007-09-13","13 Sep 2007","4.290654","3.955123","4.566381","3.987172","4.678612","3.901078","4.009565","4.071849","3.924052","4.157495"
"2007-09-14","14 Sep 2007","4.264739","3.937902","4.540269","3.967622","4.652412","3.884980","3.987889","4.047515","3.907712","4.132059"
"2007-09-17","17 Sep 2007","4.291904","3.961559","4.557929","3.998009","4.663616","3.887496","4.017652","4.075100","3.919859","4.159654"
"2007-09-18","18 Sep 2007","4.326647","3.984284","4.582809","4.034825","4.685478","3.893910","4.061425","4.120679","3.932260","4.201098"
"2007-09-19","19 Sep 2007","4.370994","3.965291","4.649112","4.034486","4.764915","3.866566","4.076984","4.153276","3.906378","4.239847"
"2007-09-20","20 Sep 2007","4.420894","3.992634","4.709252","4.078377","4.826602","3.847618","4.120625","4.193018","3.908154","4.282181"
"2007-09-21","21 Sep 2007","4.438759","3.968656","4.728921","4.047344","4.845257","3.857593","4.097849","4.190831","3.902445","4.292508"
"2007-09-24","24 Sep 2007","4.440602","3.966197","4.731335","4.041233","4.847466","3.864299","4.092120","4.188385","3.905168","4.292596"
"2007-09-25","25 Sep 2007","4.414409","3.951779","4.696185","4.011794","4.807211","3.879322","4.059820","4.159567","3.907812","4.266647"
"2007-09-26","26 Sep 2007","4.480353","3.982687","4.763898","4.068599","4.875312","3.863672","4.124629","4.225769","3.911558","4.332148"
"2007-09-27","27 Sep 2007","4.475917","3.988978","4.743475","4.081335","4.846268","3.844136","4.134445","4.228940","3.904029","4.331980"
"2007-09-28","28 Sep 2007","4.432243","3.969799","4.707841","4.055977","4.815242","3.828812","4.103190","4.189252","3.887568","4.288529"
"2007-10-01","01 Oct 2007","4.431935","3.953169","4.718177","4.030938","4.827408","3.818167","4.075026","4.166955","3.875476","4.276631"
